date,track_name,jcd,race_no,combo_3t,payout_3t,combo_3f,payout_3f,url,status
2025-10-31,三国,10,4,2-1-5,4790,1=2=5,1290,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=10&rno=4,ok
2025-10-31,三国,10,5,5-4-2,15180,2=4=5,1310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=10&rno=5,ok
2025-10-31,三国,10,6,2-1-3,1880,1=2=3,510,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=10&rno=6,ok
2025-10-31,三国,10,7,1-4-5,3440,1=4=5,1180,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=10&rno=7,ok
2025-10-31,三国,10,8,4-1-5,4900,1=4=5,1080,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=10&rno=8,ok
2025-10-31,三国,10,9,4-2-5,4720,2=4=5,580,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=10&rno=9,ok
2025-10-31,三国,10,10,1-3-2,1310,1=2=3,410,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=10&rno=10,ok
2025-10-31,三国,10,11,1-4-2,3550,1=2=4,880,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=10&rno=11,ok
2025-10-31,三国,10,12,1-5-6,1430,1=5=6,640,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=10&rno=12,ok
2025-10-31,びわこ,11,1,3-2-6,8560,2=3=6,3210,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=1,ok
2025-10-31,びわこ,11,2,2-1-3,1110,1=2=3,300,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=2,ok
2025-10-31,びわこ,11,3,1-3-4,560,1=3=4,250,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=3,ok
2025-10-31,びわこ,11,4,1-3-6,660,1=3=6,240,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=4,ok
2025-10-31,びわこ,11,5,1-5-4,610,1=4=5,200,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=5,ok
2025-10-31,びわこ,11,6,3-1-6,2110,1=3=6,210,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=6,ok
2025-10-31,びわこ,11,7,1-3-5,640,1=3=5,180,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=7,ok
2025-10-31,びわこ,11,8,3-6-1,1200,1=3=6,160,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=8,ok
2025-10-31,びわこ,11,9,2-1-3,3980,1=2=3,310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=9,ok
2025-10-31,びわこ,11,10,5-1-6,1720,1=5=6,410,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=10,ok
2025-10-31,びわこ,11,11,1-2-3,590,1=2=3,340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=11,ok
2025-10-31,びわこ,11,12,1-2-3,760,1=2=3,260,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=11&rno=12,ok
2025-10-31,鳴門,14,1,1-2-4,540,1=2=4,370,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=1,ok
2025-10-31,鳴門,14,2,1-3-4,850,1=3=4,400,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=2,ok
2025-10-31,鳴門,14,3,2-5-1,2420,1=2=5,260,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=3,ok
2025-10-31,鳴門,14,4,5-2-4,84180,2=4=5,16560,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=4,ok
2025-10-31,鳴門,14,5,5-1-2,4780,1=2=5,320,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=5,ok
2025-10-31,鳴門,14,6,2-1-4,8710,1=2=4,1480,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=6,ok
2025-10-31,鳴門,14,7,2-3-1,3870,1=2=3,310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=7,ok
2025-10-31,鳴門,14,8,4-1-2,5240,1=2=4,390,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=8,ok
2025-10-31,鳴門,14,9,5-6-1,12920,1=5=6,2320,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=9,ok
2025-10-31,鳴門,14,10,1-2-4,580,1=2=4,270,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=10,ok
2025-10-31,鳴門,14,11,2-1-5,4540,1=2=5,760,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=11,ok
2025-10-31,鳴門,14,12,1-3-2,970,1=2=3,300,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=14&rno=12,ok
2025-10-31,丸亀,15,1,4-3-5,25910,3=4=5,3860,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=1,ok
2025-10-31,丸亀,15,2,1-4-2,3360,1=2=4,340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=2,ok
2025-10-31,丸亀,15,3,2-5-6,2170,2=5=6,790,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=3,ok
2025-10-31,丸亀,15,4,1-4-2,1650,1=2=4,530,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=4,ok
2025-10-31,丸亀,15,5,5-4-1,4670,1=4=5,640,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=5,ok
2025-10-31,丸亀,15,6,3-1-4,960,1=3=4,310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=6,ok
2025-10-31,丸亀,15,7,1-6-3,1740,1=3=6,450,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=7,ok
2025-10-31,丸亀,15,8,1-2-4,390,1=2=4,190,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=8,ok
2025-10-31,丸亀,15,9,2-1-3,3630,1=2=3,150,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=9,ok
2025-10-31,丸亀,15,10,1-2-4,1180,1=2=4,330,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=10,ok
2025-10-31,丸亀,15,11,2-4-5,4820,2=4=5,1380,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=11,ok
2025-10-31,丸亀,15,12,2-1-3,1910,1=2=3,420,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=15&rno=12,ok
2025-10-31,宮島,17,1,1-3-2,930,1=2=3,330,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=1,ok
2025-10-31,宮島,17,2,1-2-3,640,1=2=3,380,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=2,ok
2025-10-31,宮島,17,3,1-4-5,1210,1=4=5,800,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=3,ok
2025-10-31,宮島,17,4,2-1-4,1490,1=2=4,480,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=4,ok
2025-10-31,宮島,17,5,5-3-1,9600,1=3=5,1990,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=5,ok
2025-10-31,宮島,17,6,3-2-5,9230,2=3=5,2270,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=6,ok
2025-10-31,宮島,17,7,3-5-6,2720,3=5=6,760,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=7,ok
2025-10-31,宮島,17,8,5-2-4,7140,2=4=5,470,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=8,ok
2025-10-31,宮島,17,9,3-2-1,7450,1=2=3,1090,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=9,ok
2025-10-31,宮島,17,10,1-3-2,1130,1=2=3,390,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=10,ok
2025-10-31,宮島,17,11,1-3-4,1250,1=3=4,870,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=11,ok
2025-10-31,宮島,17,12,2-1-5,8260,1=2=5,400,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=17&rno=12,ok
2025-10-31,下関,19,1,4-2-6,15980,2=4=6,2480,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=1,ok
2025-10-31,下関,19,2,3-2-4,9470,2=3=4,2250,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=2,ok
2025-10-31,下関,19,3,1-5-2,2650,1=2=5,830,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=3,ok
2025-10-31,下関,19,4,1-2-6,6450,1=2=6,4020,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=4,ok
2025-10-31,下関,19,5,1-5-6,2070,1=5=6,1140,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=5,ok
2025-10-31,下関,19,6,2-5-6,45970,2=5=6,8300,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=6,ok
2025-10-31,下関,19,7,1-5-4,6970,1=4=5,2450,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=7,ok
2025-10-31,下関,19,8,1-6-3,2510,1=3=6,490,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=8,ok
2025-10-31,下関,19,9,1-2-4,1130,1=2=4,530,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=9,ok
2025-10-31,下関,19,10,1-3-6,1730,1=3=6,1300,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=10,ok
2025-10-31,下関,19,11,4-3-5,30080,3=4=5,6260,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=11,ok
2025-10-31,下関,19,12,3-1-5,8000,1=3=5,800,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=19&rno=12,ok
2025-10-31,若松,20,1,1-3-4,1140,1=3=4,750,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=1,ok
2025-10-31,若松,20,2,1-2-3,750,1=2=3,250,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=2,ok
2025-10-31,若松,20,3,1-2-6,4080,1=2=6,1560,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=3,ok
2025-10-31,若松,20,4,1-5-2,5500,1=2=5,1840,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=4,ok
2025-10-31,若松,20,5,1-4-2,490,1=2=4,170,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=5,ok
2025-10-31,若松,20,6,6-1-4,28860,1=4=6,1220,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=6,ok
2025-10-31,若松,20,7,1-3-2,2280,1=2=3,480,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=7,ok
2025-10-31,若松,20,8,1-2-5,1140,1=2=5,1340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=8,ok
2025-10-31,若松,20,9,1-3-6,630,1=3=6,350,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=9,ok
2025-10-31,若松,20,10,1-5-3,4250,1=3=5,490,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=10,ok
2025-10-31,若松,20,11,4-3-2,20200,2=3=4,3460,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=11,ok
2025-10-31,若松,20,12,3-1-2,10860,1=2=3,500,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=20&rno=12,ok
2025-10-31,福岡,22,1,1-3-4,970,1=3=4,420,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=1,ok
2025-10-31,福岡,22,2,3-2-4,3400,2=3=4,440,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=2,ok
2025-10-31,福岡,22,3,1-5-2,9730,1=2=5,2590,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=3,ok
2025-10-31,福岡,22,4,1-3-2,1610,1=2=3,560,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=4,ok
2025-10-31,福岡,22,5,4-2-5,2300,2=4=5,600,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=5,ok
2025-10-31,福岡,22,6,3-4-1,2560,1=3=4,650,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=6,ok
2025-10-31,福岡,22,7,1-2-4,500,1=2=4,220,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=7,ok
2025-10-31,福岡,22,8,3-1-2,1250,1=2=3,160,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=8,ok
2025-10-31,福岡,22,9,1-2-3,380,1=2=3,160,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=9,ok
2025-10-31,福岡,22,10,3-5-2,3820,2=3=5,1960,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=10,ok
2025-10-31,福岡,22,11,1-4-3,3010,1=3=4,970,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=11,ok
2025-10-31,福岡,22,12,1-3-2,960,1=2=3,290,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=22&rno=12,ok
2025-10-31,大村,24,1,3-1-5,1530,1=3=5,680,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=1,ok
2025-10-31,大村,24,2,1-5-6,19080,1=5=6,5210,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=2,ok
2025-10-31,大村,24,3,2-3-1,8670,1=2=3,440,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=3,ok
2025-10-31,大村,24,4,1-2-5,2930,1=2=5,1640,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=4,ok
2025-10-31,大村,24,5,1-3-2,560,1=2=3,300,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=5,ok
2025-10-31,大村,24,6,6-5-1,33220,1=5=6,970,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=6,ok
2025-10-31,大村,24,7,1-3-2,590,1=2=3,310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=7,ok
2025-10-31,大村,24,8,1-4-3,1280,1=3=4,460,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=8,ok
2025-10-31,大村,24,9,1-3-4,660,1=3=4,420,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=9,ok
2025-10-31,大村,24,10,1-2-5,2010,1=2=5,810,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=10,ok
2025-10-31,大村,24,11,1-2-3,1460,1=2=3,510,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=11,ok
2025-10-31,大村,24,12,1-2-5,3110,1=2=5,1670,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251031&jcd=24&rno=12,ok
2025-11-01,桐生,1,1,1-4-6,1910,1=4=6,500,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=1,ok
2025-11-01,桐生,1,2,3-2-5,10870,2=3=5,2210,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=2,ok
2025-11-01,桐生,1,3,6-3-4,3960,3=4=6,500,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=3,ok
2025-11-01,桐生,1,4,3-4-6,2000,3=4=6,290,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=4,ok
2025-11-01,桐生,1,5,3-1-2,1980,1=2=3,470,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=5,ok
2025-11-01,桐生,1,6,1-5-4,3450,1=4=5,1000,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=6,ok
2025-11-01,桐生,1,7,1-2-4,2180,1=2=4,1110,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=7,ok
2025-11-01,桐生,1,8,4-1-5,3370,1=4=5,490,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=8,ok
2025-11-01,桐生,1,9,3-1-5,11610,1=3=5,3110,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=9,ok
2025-11-01,桐生,1,10,4-5-1,2550,1=4=5,630,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=10,ok
2025-11-01,桐生,1,11,1-2-5,1650,1=2=5,650,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=11,ok
2025-11-01,桐生,1,12,1-2-5,650,1=2=5,270,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=01&rno=12,ok
2025-11-01,多摩川,5,1,1-5-2,2270,1=2=5,780,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=1,ok
2025-11-01,多摩川,5,2,4-3-5,12850,3=4=5,1720,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=2,ok
2025-11-01,多摩川,5,3,5-4-1,18190,1=4=5,1730,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=3,ok
2025-11-01,多摩川,5,4,2-4-3,15400,2=3=4,3180,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=4,ok
2025-11-01,多摩川,5,5,2-1-4,1080,1=2=4,200,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=5,ok
2025-11-01,多摩川,5,6,3-5-2,3120,2=3=5,550,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=6,ok
2025-11-01,多摩川,5,7,2-3-5,1140,2=3=5,420,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=7,ok
2025-11-01,多摩川,5,8,1-3-5,480,1=3=5,330,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=8,ok
2025-11-01,多摩川,5,9,1-3-2,630,1=2=3,340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=9,ok
2025-11-01,多摩川,5,10,3-1-5,30400,1=3=5,2710,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=10,ok
2025-11-01,多摩川,5,11,1-3-6,2450,1=3=6,1600,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=11,ok
2025-11-01,多摩川,5,12,4-6-1,16490,1=4=6,1880,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=05&rno=12,ok
2025-11-01,常滑,8,1,1-3-2,2250,1=2=3,580,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=1,ok
2025-11-01,常滑,8,2,1-6-2,4350,1=2=6,1040,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=2,ok
2025-11-01,常滑,8,3,3-1-2,2370,1=2=3,370,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=3,ok
2025-11-01,常滑,8,4,1-5-4,680,1=4=5,210,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=4,ok
2025-11-01,常滑,8,5,1-3-5,820,1=3=5,310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=5,ok
2025-11-01,常滑,8,6,1-5-3,2320,1=3=5,900,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=6,ok
2025-11-01,常滑,8,7,1-2-3,1650,1=2=3,480,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=7,ok
2025-11-01,常滑,8,8,6-1-4,1450,1=4=6,410,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=8,ok
2025-11-01,常滑,8,9,5-1-4,6100,1=4=5,810,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=9,ok
2025-11-01,常滑,8,10,1-5-3,2690,1=3=5,1160,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=10,ok
2025-11-01,常滑,8,11,3-5-1,14270,1=3=5,1510,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=11,ok
2025-11-01,常滑,8,12,1-4-3,720,1=3=4,190,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=08&rno=12,ok
2025-11-01,津,9,1,1-3-6,1260,1=3=6,850,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=1,ok
2025-11-01,津,9,2,6-3-2,9990,2=3=6,1940,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=2,ok
2025-11-01,津,9,3,1-4-3,3490,1=3=4,470,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=3,ok
2025-11-01,津,9,4,5-3-4,15560,3=4=5,1610,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=4,ok
2025-11-01,津,9,5,1-4-2,1360,1=2=4,510,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=5,ok
2025-11-01,津,9,6,1-3-5,5480,1=3=5,1100,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=6,ok
2025-11-01,津,9,7,5-4-6,42430,4=5=6,6590,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=7,ok
2025-11-01,津,9,8,1-3-6,500,1=3=6,210,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=8,ok
2025-11-01,津,9,9,5-3-2,28780,2=3=5,1690,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=9,ok
2025-11-01,津,9,10,3-6-4,17140,3=4=6,4160,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=10,ok
2025-11-01,津,9,11,3-1-5,5100,1=3=5,1330,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=11,ok
2025-11-01,津,9,12,1-2-6,3520,1=2=6,2620,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=09&rno=12,ok
2025-11-01,三国,10,1,1-2-5,510,1=2=5,290,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=1,ok
2025-11-01,三国,10,2,3-1-5,7490,1=3=5,450,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=2,ok
2025-11-01,三国,10,3,3-2-1,8770,1=2=3,410,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=3,ok
2025-11-01,三国,10,4,1-2-6,2950,1=2=6,340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=4,ok
2025-11-01,三国,10,5,4-1-5,15130,1=4=5,1530,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=5,ok
2025-11-01,三国,10,6,1-3-5,1730,1=3=5,860,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=6,ok
2025-11-01,三国,10,7,1-4-3,1620,1=3=4,380,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=7,ok
2025-11-01,三国,10,8,4-5-1,12790,1=4=5,3040,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=8,ok
2025-11-01,三国,10,9,3-2-1,5120,1=2=3,350,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=9,ok
2025-11-01,三国,10,10,2-4-3,1360,2=3=4,270,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=10,ok
2025-11-01,三国,10,11,4-3-5,16000,3=4=5,2700,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=11,ok
2025-11-01,三国,10,12,1-5-4,3100,1=4=5,1290,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=10&rno=12,ok
2025-11-01,びわこ,11,1,6-5-1,66170,1=5=6,1690,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=1,ok
2025-11-01,びわこ,11,2,1-4-3,1250,1=3=4,350,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=2,ok
2025-11-01,びわこ,11,3,1-3-4,760,1=3=4,190,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=3,ok
2025-11-01,びわこ,11,4,1-4-2,420,1=2=4,190,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=4,ok
2025-11-01,びわこ,11,5,5-4-2,32860,2=4=5,5200,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=5,ok
2025-11-01,びわこ,11,6,1-4-2,3110,1=2=4,1190,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=6,ok
2025-11-01,びわこ,11,7,4-1-5,7770,1=4=5,2060,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=7,ok
2025-11-01,びわこ,11,8,3-1-2,10140,1=2=3,590,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=8,ok
2025-11-01,びわこ,11,9,3-1-4,2280,1=3=4,180,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=9,ok
2025-11-01,びわこ,11,10,4-6-5,16440,4=5=6,6760,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=10,ok
2025-11-01,びわこ,11,11,1-3-4,3060,1=3=4,900,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251101&jcd=11&rno=11,ok
